Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
0157.a1.txt,1141.55,1586.76,547.95,490.87,0,0,0
0158.a1.txt,1190.18,1533.74,638.04,650.31,0,0,0
0159.a1.txt,1104.29,1398.77,576.69,748.47,0,0,1
0161.a1.txt,1507.02,1213.28,894.0,472.54,0,0,0
0162.a1.txt,1219.21,1268.47,665.02,615.76,0,0,1
0163.a1.txt,1372.55,1137.25,575.16,967.32,0,0,0
0164.a1.txt,1637.28,1196.47,705.29,579.35,0,0,0
0165.a1.txt,1487.7,1118.57,682.33,559.28,1,0,0
0167.a1.txt,1277.96,1182.11,638.98,947.82,1,0,2
0168.a1.txt,1399.75,1349.31,592.69,882.72,0,0,0
0169.a1.txt,1409.48,1336.57,668.29,558.93,0,0,2
0171.a1.txt,1401.2,1401.2,598.8,730.54,0,1,1
0172.a1.txt,1328.22,1149.43,766.28,715.2,12,0,0
0173.a1.txt,1326.78,1265.36,737.1,614.25,4,0,3
0174.a1.txt,1395.35,1603.43,599.76,526.32,2,0,0
0175.a1.txt,1119.59,1424.94,636.13,763.36,0,0,1
0176.a1.txt,1417.5,1251.38,653.38,686.6,0,0,1
0177.a1.txt,958.23,1498.77,712.53,638.82,1,0,0
0178.a1.txt,1284.4,1080.53,682.98,866.46,0,0,1
0179.a1.txt,1231.98,1428.57,550.46,563.56,0,0,0
0180.a1.txt,1269.04,1472.08,697.97,748.73,0,0,3
0182.a1.txt,1634.43,1382.98,667.31,638.3,5,0,1
0185.a1.txt,1560.55,1073.66,749.06,536.83,1,0,1
0186.a1.txt,1234.1,1475.83,470.74,814.25,2,0,1
0187.a1.txt,1310.62,1441.68,760.16,760.16,0,0,1
0188.a1.txt,1169.81,1333.33,666.67,691.82,1,0,2
0189.a1.txt,1202.65,1316.29,634.47,530.3,1,0,1
0190.a1.txt,1198.95,1475.63,592.89,527.01,1,1,1
0191.a1.txt,1266.59,1375.15,759.95,687.58,0,0,2
0192.a1.txt,942.18,1370.45,717.34,695.93,0,0,1
0193.a1.txt,1227.15,1462.14,796.34,548.3,0,1,1
0194.a1.txt,1120.33,1483.4,798.76,695.02,1,0,1
0195.a1.txt,1270.44,1547.17,654.09,591.19,0,0,0
0196.a1.txt,1223.78,1328.67,745.92,617.72,6,0,0
0197.a1.txt,1423.17,1297.23,680.1,579.35,0,0,0
0198.a1.txt,1316.17,1416.31,615.16,515.02,2,0,1
0199.a1.txt,1408.27,1485.79,529.72,710.59,5,0,0
0200.a1.txt,1270.0,1330.0,780.0,710.0,3,1,1
0201.a1.txt,1080.71,1450.07,615.6,697.67,2,0,0
0202.a1.txt,1515.51,1181.38,632.46,560.86,0,0,1
0203.a1.txt,1499.44,1262.68,631.34,507.33,4,0,1
0204.a1.txt,1481.48,1123.46,617.28,518.52,1,0,1
0205.a1.txt,1287.79,1466.97,716.69,649.5,2,0,0
0206.a1.txt,1077.92,1311.69,597.4,597.4,0,0,2
0207.a1.txt,1222.93,1452.23,598.73,560.51,1,0,0
0208.a1.txt,1446.65,1157.32,831.83,650.99,2,0,2
0209.a1.txt,1322.42,1183.88,604.53,579.35,1,0,3
0212.a1.txt,1347.61,1083.12,654.91,818.64,0,0,0
0213.a1.txt,1412.78,1412.78,835.38,552.83,0,0,2
0214.a1.txt,1179.3,1287.61,565.58,842.36,1,0,0
0215.a1.txt,1233.0,1196.74,444.24,598.37,10,1,10
0216.a1.txt,1374.05,1310.43,699.75,343.51,1,0,1
0217.a1.txt,1189.19,1229.73,851.35,594.59,0,0,0
0218.a1.txt,1419.83,1468.79,722.15,452.88,0,0,0
0219.a1.txt,1466.67,1163.64,703.03,630.3,0,0,0
0221.a1.txt,1342.71,1419.44,677.75,626.6,1,1,3
0222.a1.txt,1443.12,1375.21,747.03,492.36,0,0,1
0223.a1.txt,1325.7,1211.13,818.33,621.93,0,0,0
0224.a1.txt,1223.68,1223.68,644.74,631.58,1,0,1
0226.a1.txt,1496.06,1128.61,905.51,695.54,0,0,0
0227.a1.txt,1351.67,1423.44,681.82,610.05,1,0,1
0232.a1.txt,1365.98,1378.87,682.99,798.97,4,0,1
0233.a1.txt,1318.98,1184.39,807.54,578.73,0,0,1
0234.a1.txt,1485.41,1419.1,689.66,543.77,0,0,0
0235.a1.txt,1639.34,1133.88,778.69,478.14,0,0,0
0236.a1.txt,1114.17,1526.82,591.47,646.49,0,0,0
0238.a1.txt,1196.36,1443.43,702.21,403.12,0,0,1
1001.a1.txt,1690.51,1248.37,754.23,416.12,0,0,0
1003.a1.txt,1518.69,1413.55,747.66,502.34,0,0,0
1004.a1.txt,1416.86,1288.06,726.0,644.03,1,0,5
1005.a1.txt,1552.31,1181.1,719.91,731.16,0,0,1
1006.a1.txt,1239.13,1369.57,793.48,543.48,3,0,0
1007.a1.txt,1335.68,1370.83,579.96,544.82,1,0,3
1008.a1.txt,1486.33,1331.75,570.75,642.09,1,0,0
1009.a1.txt,1672.86,1288.72,681.54,458.49,3,0,3
1010.a1.txt,1301.54,1301.54,735.65,573.97,3,0,2
1012.a1.txt,1656.13,1150.44,707.96,682.68,0,0,0
1013.a1.txt,1107.1,1215.4,637.79,854.39,2,0,1
1014.a1.txt,1454.27,1454.27,719.64,599.7,0,0,3
1016.a1.txt,1085.92,1097.85,704.06,787.59,0,0,0
1017.a1.txt,1466.82,1420.26,791.62,803.26,0,1,0
1018.a1.txt,1614.12,1273.64,920.55,567.47,3,0,1
1019.a1.txt,1581.55,1112.03,724.88,774.3,6,0,4
1020.a1.txt,1254.42,1369.26,583.04,609.54,4,0,2
1021.a1.txt,1305.97,1318.41,646.77,584.58,1,0,2
1022.a1.txt,1419.98,1588.45,589.65,505.42,0,0,0
1023.a1.txt,1361.83,1153.08,636.18,626.24,2,0,2
1024.a1.txt,1356.13,1297.17,683.96,625.0,0,0,0
1026.a1.txt,1008.7,1356.52,634.78,460.87,0,0,0
1027.a1.txt,1464.97,1490.45,649.68,331.21,2,0,0
1029.a1.txt,1354.92,1342.93,755.4,443.65,0,0,0
1031.a1.txt,1214.1,1436.03,626.63,600.52,0,0,1
1032.a1.txt,1321.21,1406.06,715.15,618.18,1,0,1
1034.a1.txt,1462.14,1383.81,587.47,613.58,0,0,0
1036.a1.txt,1308.54,1363.64,730.03,812.67,1,0,1
1037.a1.txt,1214.2,1271.48,744.56,756.01,0,0,0
1038.a1.txt,1215.08,1103.35,586.59,740.22,0,1,3
1039.a1.txt,1114.06,1361.63,592.4,671.97,2,0,1
1041.a1.txt,1059.37,1525.03,523.86,745.05,2,1,0
1042.a1.txt,1397.76,1276.96,672.99,793.79,6,0,2
1043.a1.txt,1366.82,1296.73,654.21,689.25,0,0,0
1044.a1.txt,1470.29,1057.4,866.06,735.15,8,1,3
1047.a1.txt,1236.09,1285.54,852.9,630.41,0,0,4
1049.a1.txt,1187.1,1470.97,658.06,645.16,0,0,0
1050.a1.txt,1182.65,1274.64,749.01,801.58,3,0,0
1052.a1.txt,1165.05,1470.18,471.57,693.48,1,0,0
1054.a1.txt,1580.68,1492.86,537.87,504.94,0,0,1
1055.a1.txt,1579.56,1567.94,569.11,638.79,0,0,0
1056.a1.txt,1038.72,1312.56,651.56,906.52,1,0,2
1057.a1.txt,1325.9,1610.9,693.93,594.8,0,0,0
1058.a1.txt,1271.01,1481.09,546.22,724.79,0,0,1
1060.a1.txt,825.89,1417.41,524.55,691.96,6,0,0
1061.a1.txt,1188.52,1297.81,560.11,642.08,0,0,0
1062.a1.txt,1320.32,1216.99,574.05,562.57,8,0,2
1063.a1.txt,1264.92,1300.72,739.86,608.59,5,0,0
1064.a1.txt,1320.53,1308.52,768.31,804.32,0,0,0
1065.a1.txt,1210.27,1259.17,782.4,965.77,0,0,0
1066.a1.txt,1362.56,1291.47,592.42,616.11,1,0,0
1067.a1.txt,1417.8,1191.55,723.98,648.57,1,0,1
1068.a1.txt,1558.33,1300.09,561.0,739.09,4,0,1
1069.a1.txt,1393.44,1264.64,772.83,807.96,0,1,1
1070.a1.txt,1286.06,1298.08,805.29,889.42,0,0,1
1071.a1.txt,1399.52,1327.75,633.97,490.43,3,0,4
1072.a1.txt,1319.0,1333.33,637.99,724.01,2,0,0
1073.a1.txt,1346.38,1311.85,609.9,644.42,2,0,0
1074.a1.txt,1555.76,1330.83,712.28,684.16,0,0,0
1076.a1.txt,1399.49,1437.66,687.02,572.52,3,0,1
1077.a1.txt,1569.12,1257.78,896.64,797.01,1,0,0
1078.a1.txt,1444.67,1260.25,584.02,543.03,0,0,1
1081.a1.txt,1321.47,1372.3,635.32,660.74,1,0,0
1082.a1.txt,1219.51,1304.88,609.76,621.95,1,0,1
1086.a1.txt,1048.19,1156.63,710.84,783.13,6,0,2
1088.a1.txt,1491.77,1378.6,668.72,432.1,2,0,1
1089.a1.txt,1591.51,1114.06,809.02,570.29,0,1,0
1090.a1.txt,1318.41,1305.97,559.7,621.89,5,2,0
1092.a1.txt,1033.06,1336.09,578.51,909.09,0,0,0
1094.a1.txt,1136.36,1313.13,669.19,744.95,0,0,0
1095.a1.txt,1344.96,1183.06,660.02,684.93,1,0,1
1096.a1.txt,1262.92,1377.73,677.38,734.79,0,1,1
1097.a1.txt,1373.8,1331.2,702.88,915.87,0,0,0
1098.a1.txt,1281.81,1357.21,574.93,725.73,5,0,0
1099.a1.txt,1402.37,1305.29,711.97,636.46,1,0,1
1100.a1.txt,1294.39,1408.93,813.29,595.65,0,0,0
1102.a1.txt,1211.07,1395.62,738.18,738.18,4,2,1
1103.a1.txt,1210.34,1433.61,658.05,869.57,0,0,0
1104.a1.txt,1304.91,1498.71,555.56,633.07,0,0,1
1105.a1.txt,1224.97,1272.08,671.38,730.27,0,0,0
1106.a1.txt,1629.71,1097.56,609.76,609.76,1,0,0
1109.a1.txt,1408.67,1547.99,804.95,696.59,0,0,0
1112.a1.txt,1300.35,1495.97,644.42,840.05,0,0,0
1121.a1.txt,1487.96,1334.79,765.86,568.93,4,0,5
2000.a1.txt,1504.76,990.48,742.86,533.33,0,0,0
2004.a1.txt,1492.03,1298.41,854.21,637.81,3,0,0
2005.a1.txt,1496.6,1243.93,748.3,641.4,2,0,0
2007.a1.txt,1465.8,1216.07,857.76,629.75,0,0,0
2008.a1.txt,1524.66,1143.5,908.07,683.86,3,1,1
2009.a1.txt,1268.12,1340.58,597.83,597.83,0,0,1
2011.a1.txt,1634.84,1336.52,823.39,811.46,3,0,0
2012.a1.txt,1534.39,1111.11,846.56,714.29,1,0,3
2013.a1.txt,1303.0,1137.54,682.52,899.69,1,0,0
2014.a1.txt,1358.02,1209.88,987.65,753.09,0,0,1
2015.a1.txt,1428.57,1140.72,820.9,618.34,1,0,0
2017.a1.txt,1720.99,1173.4,677.97,534.55,0,0,0
2018.a1.txt,1360.54,1678.0,532.88,453.51,0,0,0
2019.a1.txt,1430.64,1358.38,664.74,606.94,0,0,0
2020.a1.txt,1310.24,1490.96,617.47,707.83,0,0,0
2021.a1.txt,1435.41,1363.64,777.51,610.05,0,0,0
2022.a1.txt,1169.59,1590.64,701.75,608.19,0,0,1
2023.a1.txt,1214.72,1374.23,613.5,711.66,2,0,0
2024.a1.txt,1230.57,1347.15,803.11,725.39,0,0,0
2026.a1.txt,1419.68,1070.98,672.48,722.29,2,0,6
2027.a1.txt,1524.82,1229.31,768.32,685.58,5,0,1
2028.a1.txt,1445.01,1291.56,716.11,792.84,0,0,0
2030.a1.txt,1202.11,1492.73,488.77,607.66,0,0,0
2031.a1.txt,1259.74,1532.47,753.25,766.23,0,0,1
2032.a1.txt,1218.87,1402.36,589.78,720.84,0,0,0
2034.a1.txt,1060.79,1263.41,524.43,774.73,3,0,1
2035.a1.txt,1248.5,1308.52,564.23,732.29,0,0,0
2036.a1.txt,1348.53,1396.01,683.76,797.72,1,0,1
2037.a1.txt,1617.44,1195.5,1082.98,604.78,0,0,0
2038.a1.txt,1662.37,1301.55,747.42,360.82,4,0,3
2039.a1.txt,1342.93,1510.79,695.44,671.46,0,0,0
2040.a1.txt,1666.67,1329.79,656.03,620.57,1,0,1
2041.a1.txt,1235.22,1287.78,854.14,617.61,1,1,0
2042.a1.txt,1071.9,1320.26,692.81,640.52,2,0,0
2044.a1.txt,1411.76,1464.05,562.09,601.31,1,0,0
2045.a1.txt,1728.08,1423.13,660.74,520.97,1,0,0
2046.a1.txt,1650.83,1318.29,593.82,558.19,0,1,3
2047.a1.txt,1532.57,1328.22,727.97,676.88,0,0,0
2048.a1.txt,1207.09,1273.53,730.9,753.05,0,0,1
2049.a1.txt,1464.09,1180.94,531.77,745.86,3,0,5
2050.a1.txt,1629.35,1517.41,559.7,335.82,0,0,0
2051.a1.txt,1455.53,1078.17,929.92,592.99,2,0,2
2054.a1.txt,1612.9,1087.22,764.64,776.58,4,0,0
2055.a1.txt,1362.96,1555.56,785.19,444.44,0,0,0
2056.a1.txt,1324.14,1268.97,620.69,703.45,0,0,2
2057.a1.txt,1278.48,1481.01,645.57,708.86,0,1,0
2058.a1.txt,1532.16,1239.77,561.4,690.06,2,0,0
2059.a1.txt,1479.65,1233.05,863.13,739.83,0,0,2
2060.a1.txt,1313.56,1412.43,776.84,564.97,0,0,1
2061.a1.txt,1441.72,996.93,705.52,782.21,4,0,1
2062.a1.txt,1223.1,1426.95,486.98,453.0,1,0,0
2063.a1.txt,1442.31,1552.2,824.18,576.92,0,0,1
2064.a1.txt,1372.55,1464.05,562.09,562.09,0,0,0
2065.a1.txt,1203.83,1395.35,697.67,670.31,0,1,0
2066.a1.txt,1426.7,1387.43,1020.94,746.07,0,0,0
2067.a1.txt,1206.9,1392.57,557.03,583.55,0,0,0
2068.a1.txt,1503.96,1345.65,606.86,554.09,0,0,0
2069.a1.txt,1416.36,1379.73,830.28,525.03,0,0,0
2070.a1.txt,1156.86,1274.51,725.49,627.45,0,0,1
2071.a1.txt,1045.51,1562.12,713.41,664.21,1,0,0
2073.a1.txt,865.25,1290.78,638.3,1021.28,2,0,1
2074.a1.txt,1423.08,987.18,871.79,910.26,2,0,4
2075.a1.txt,1279.83,1171.37,650.76,650.76,1,2,3
3001.a1.txt,1202.53,1413.5,759.49,569.62,3,0,0
3002.a1.txt,1496.26,1271.82,1072.32,573.57,0,0,1
3003.a1.txt,1512.61,1092.44,987.39,756.3,2,1,1
3005.a1.txt,1469.19,1706.16,687.2,568.72,1,0,1
3011.a1.txt,1976.19,1047.62,833.33,476.19,0,0,0
3012.a1.txt,1399.55,1444.7,722.35,744.92,0,0,0
3013.a1.txt,1082.25,1298.7,671.0,692.64,3,4,0
3015.a1.txt,1650.94,1556.6,754.72,589.62,0,0,0
3018.a1.txt,1380.15,1234.87,799.03,750.61,0,0,0
3020.a1.txt,1312.91,1269.15,437.64,743.98,0,0,1
3023.a1.txt,1125.54,1363.64,649.35,606.06,0,0,1
3026.a1.txt,1670.48,1144.16,755.15,869.57,2,0,0
3027.a1.txt,1400.71,1276.6,797.87,567.38,0,0,0
3028.a1.txt,1447.37,1296.99,864.66,582.71,0,0,2
3035.a1.txt,1292.13,1048.69,655.43,486.89,4,0,2
3036.a1.txt,1498.83,1522.25,585.48,562.06,0,0,0
3038.a1.txt,1493.78,1369.29,850.62,456.43,0,0,0
3039.a1.txt,1698.72,1314.1,833.33,833.33,0,0,0
3040.a1.txt,1191.86,1773.26,959.3,668.6,0,0,0
3041.a1.txt,1073.62,1319.02,736.2,398.77,0,0,0
3042.a1.txt,1431.26,1205.27,922.79,621.47,0,0,0
3044.a1.txt,1532.42,982.32,785.85,825.15,0,0,1
3045.a1.txt,1161.83,1431.54,643.15,414.94,0,1,0
3062.a1.txt,1494.25,1513.41,651.34,574.71,0,0,2
3063.a1.txt,1425.58,1069.18,628.93,314.47,0,0,2
3064.a1.txt,1569.89,1419.35,688.17,688.17,0,0,0
3065.a1.txt,1622.22,1288.89,533.33,400.0,0,0,2
3066.a1.txt,1766.67,1083.33,833.33,633.33,1,1,2
3067.a1.txt,1564.1,1230.77,743.59,487.18,3,0,0
3068.a1.txt,1515.15,1351.98,769.23,652.68,0,0,0
3072.a1.txt,1361.06,1398.87,775.05,680.53,0,0,0
4011.a1.txt,1316.4,1408.78,623.56,785.22,0,0,0
4013.a1.txt,1352.94,1372.55,666.67,627.45,0,0,0
4014.a1.txt,1327.97,1448.69,362.17,462.78,1,0,2
4042.a1.txt,1226.22,1247.36,655.39,591.97,0,0,1
4043.a1.txt,1288.98,1413.72,686.07,686.07,0,0,0
4045.a1.txt,1593.63,1095.62,776.89,398.41,0,0,0
5005.a1.txt,1373.24,1496.48,686.62,686.62,0,0,0
5015.a1.txt,1220.1,1267.94,598.09,454.55,0,0,0
5022.a1.txt,1479.71,1312.65,501.19,763.72,2,0,0
5031.a1.txt,1318.68,1208.79,791.21,901.1,1,0,0
