Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
2026.a3.txt,1820.3,1190.2,501.75,478.41,0,0,0
2028.a3.txt,1897.51,1052.63,803.32,803.32,2,0,2
2030.a3.txt,2210.24,1320.75,498.65,390.84,1,0,0
2031.a3.txt,1539.31,1218.16,775.19,675.53,1,0,1
2032.a3.txt,2193.94,1078.79,715.15,472.73,0,2,0
2034.a3.txt,1921.12,1208.65,585.24,763.36,1,0,1
2035.a3.txt,2115.9,1105.12,1010.78,633.42,0,0,1
2036.a3.txt,1702.37,1127.4,518.6,620.07,2,0,1
2038.a3.txt,2123.2,1192.66,550.46,445.61,1,0,1
2039.a3.txt,2096.77,1013.82,645.16,403.23,1,0,1
2040.a3.txt,2278.82,1085.79,630.03,214.48,1,0,2
2041.a3.txt,2013.65,1285.55,591.58,432.31,2,0,2
2042.a3.txt,1771.65,1233.6,643.04,616.8,2,0,0
2044.a3.txt,1971.63,1148.94,595.74,439.72,1,1,1
2045.a3.txt,1902.99,1119.4,721.39,460.2,3,0,2
2046.a3.txt,2269.6,1114.17,1086.66,467.68,0,0,0
2047.a3.txt,2059.93,1173.53,886.39,486.89,0,0,0
2048.a3.txt,2109.13,996.85,713.54,325.29,5,0,2
2049.a3.txt,2028.3,1103.77,867.92,490.57,0,0,1
2050.a3.txt,2287.82,1045.51,787.21,369.0,2,0,1
2055.a3.txt,2183.1,1244.13,586.85,340.38,2,0,0
2056.a3.txt,1908.3,1140.02,508.05,681.54,3,0,0
2057.a3.txt,1784.19,1143.16,790.6,480.77,2,0,5
2058.a3.txt,1949.06,1107.42,620.16,620.16,3,0,2
2059.a3.txt,2123.89,1112.52,758.53,379.27,7,0,7
2060.a3.txt,1953.76,1075.14,635.84,427.75,0,0,3
2061.a3.txt,2080.0,1211.43,662.86,560.0,3,0,0
2062.a3.txt,1899.07,1341.3,664.01,451.53,0,0,0
2063.a3.txt,2215.57,1347.31,523.95,329.34,0,0,0
2064.a3.txt,2117.65,888.89,640.52,352.94,1,0,1
2065.a3.txt,2070.06,1226.11,461.78,461.78,0,0,5
2066.a3.txt,2338.98,1322.03,627.12,440.68,0,0,0
2067.a3.txt,1895.86,1255.01,627.5,347.13,1,0,0
2069.a3.txt,1869.4,1331.63,601.79,640.2,0,0,0
2071.a3.txt,1914.24,1255.74,551.3,520.67,0,0,1
2074.a3.txt,1979.43,1105.4,758.35,526.99,4,1,4
2075.a3.txt,1693.74,1148.49,765.66,533.64,0,0,0
